Date/Time,Regen_Valve,T_OA,CFM_OA,RH_OA,T_CA,RH_CA,T_HW,FanStatus,T_HW_out
 04/22  15:00:00,0.480155247,21.53333333,1005.519084,74.33333333,25.45921257,53.89031743,46.48819848,1,41.96835373
 04/22  16:00:00,0.473047927,21.90833333,1005.519084,72.16666667,25.66678613,52.87251903,46.27575177,1,41.7487997
 04/22  17:00:00,0.476051404,21.7,1005.519084,74.75,25.69272849,54.10276303,46.44863419,1,41.92468559
 04/22  18:00:00,0,20.35833333,0,80.66666667,20.35833333,80.66666667,27.22485562,0,27.22485562
 04/22  19:00:00,0,20.1,0,79.33333333,20.1,79.33333333,27.88171799,0,27.88171799
 04/22  20:00:00,0,19.9,0,78.91666667,19.9,78.91666667,28.1185611,0,28.1185611
 04/22  21:00:00,0,19.4,0,81,19.4,81,27.83361017,0,27.83361017
 04/22  22:00:00,0,18.46666667,0,88,18.46666667,88,26.9876214,0,26.9876214
 04/22  23:00:00,0,17.45,0,97.08333333,17.45,97.08333333,25.97487178,0,25.97487178
 04/22  24:00:00,0,17.55,0,95.91666667,17.55,95.91666667,25.54259336,0,25.54259336
 04/23  01:00:00,0,17.8,0,95.33333333,17.8,95.33333333,24.76577574,0,24.76577574
 04/23  02:00:00,0,17.45,0,97,17.45,97,24.08220797,0,24.08220797
 04/23  03:00:00,0,16.90833333,0,97,16.90833333,97,23.33156695,0,23.33156695
 04/23  04:00:00,0,16.7,0,97,16.7,97,23.2730701,0,23.2730701
 04/23  05:00:00,0,16.7,0,97,16.7,97,22.81316606,0,22.81316606
 04/23  06:00:00,0,16.7,0,97,16.7,97,22.46439502,0,22.46439502
 04/23  07:00:00,0,16.7,0,97,16.7,97,21.91141019,0,21.91141019
 04/23  08:00:00,0.695109537,16.99166667,1253.35717,97,19.98624879,73.77662413,46.25266815,1,41.94777769
 04/23  09:00:00,0.681423328,17.55,1253.35717,94.66666667,20.53592346,72.17731605,46.39946236,1,42.08088569
 04/23  10:00:00,0.728186657,17.8,1397.021158,93,20.78681896,70.91701117,46.53424517,1,42.26243183
 04/23  11:00:00,0.90111411,18.44166667,1801.949918,91.25,21.42723619,69.78876257,46.57157003,1,42.47268414
 04/23  12:00:00,0.51055956,20.18333333,1005.519084,81.83333333,24.21304093,58.86592217,46.32254335,1,41.83310291
 04/23  13:00:00,0.474708762,22.09166667,1005.519084,71.91666667,25.09718674,55.15136034,46.17591249,1,41.65062125
 04/23  14:00:00,0.449007083,23.44166667,1005.519084,64.91666667,25.79777462,51.74674794,46.18839643,1,41.63740351
 04/23  15:00:00,0.433830896,24.19166667,1005.519084,59.66666667,26.31276147,48.10527567,46.48989919,1,41.92373009
 04/23  16:00:00,0.39328174,24.4,1005.519084,58,26.46654018,47.24498378,44.39698871,1,39.79027045
 04/23  17:00:00,0.422578473,24.75,1005.519084,56.83333333,26.68966638,46.27630462,46.47948586,1,41.90206433
 04/23  18:00:00,0,24.35833333,0,58.33333333,24.35833333,58.33333333,28.06663762,0,28.06663762
 04/23  19:00:00,0,21.975,0,69.33333333,21.975,69.33333333,29.26372162,0,29.26372162
 04/23  20:00:00,0,19.9,0,78.91666667,19.9,78.91666667,29.5014508,0,29.5014508
 04/23  21:00:00,0,19.4,0,84.5,19.4,84.5,28.55601552,0,28.55601552
 04/23  22:00:00,0,17.475,0,90.5,17.475,90.5,28.02089121,0,28.02089121
 04/23  23:00:00,0,16.1,0,93,16.1,93,27.14679896,0,27.14679896
 04/23  24:00:00,0,16.1,0,95.33333333,16.1,95.33333333,26.17582098,0,26.17582098
 04/24  01:00:00,0,15.80833333,0,97,15.80833333,97,25.05322202,0,25.05322202
 04/24  02:00:00,0,15.6,0,97,15.6,97,24.45688715,0,24.45688715
 04/24  03:00:00,0,15.25,0,98.75,15.25,98.75,23.35779645,0,23.35779645
 04/24  04:00:00,0,14.35833333,0,100,14.35833333,100,22.92021053,0,22.92021053
 04/24  05:00:00,0,13.9,0,100,13.9,100,22.64449429,0,22.64449429
 04/24  06:00:00,0,13.55,0,100,13.55,100,22.16628179,0,22.16628179
 04/24  07:00:00,0,13.3,0,95.91666667,13.3,95.91666667,21.44848075,0,21.44848075
 04/24  08:00:00,0.703372052,14.29166667,1253.35717,89.5,17.29617472,65.96706732,46.38186996,1,42.08524201
 04/24  09:00:00,0.684570109,14.65,1255.80195,85.25,17.64637419,62.7080994,46.45126203,1,42.13583214
 04/24  10:00:00,0.71383088,15.74166667,1577.211707,75.83333333,17.74297487,61.85562006,43.35793566,1,39.07176654
 04/24  11:00:00,0.530914231,17.63333333,1847.240846,68.83333333,19.11814235,59.72510733,37.40226522,1,32.93317945
 04/24  12:00:00,0.160372076,18.65,2056.831941,62.75,19.14931421,59.85808725,28.29600147,1,23.45637355
 04/24  13:00:00,0,18.9,1880.489602,59,18.9,59,25.51575165,1,25.51575165
 04/24  14:00:00,0,18.9,1850.432632,56.08333333,18.9,56.08333333,26.04766933,1,26.04766933
 04/24  15:00:00,0,19.54166667,1005.519084,49.91666667,24.28995792,37.34068701,21.39353787,1,21.39353787
 04/24  16:00:00,0,20.35,1005.519084,46.41666667,24.57925804,35.89374622,21.79886088,1,21.79886088
 04/24  17:00:00,0,20.89166667,1005.519084,43.66666667,24.77124578,34.51170007,22.2265952,1,22.2265952
 04/24  18:00:00,0,20.80833333,0,44.33333333,20.80833333,44.33333333,27.44387512,0,27.44387512
 04/24  19:00:00,0,19.25833333,0,48.33333333,19.25833333,48.33333333,28.28426924,0,28.28426924
 04/24  20:00:00,0,17.01666667,0,52.33333333,17.01666667,52.33333333,28.73566961,0,28.73566961
 04/24  21:00:00,0,14.46666667,0,59.83333333,14.46666667,59.83333333,28.01526702,0,28.01526702
 04/24  22:00:00,0,13.00833333,0,71.58333333,13.00833333,71.58333333,27.35102337,0,27.35102337
 04/24  23:00:00,0,12.45,0,78.75,12.45,78.75,26.07125632,0,26.07125632
 04/24  24:00:00,0,12.55,0,78.25,12.55,78.25,24.66919824,0,24.66919824
 04/25  01:00:00,0,12.45,0,78.75,12.45,78.75,23.82110097,0,23.82110097
 04/25  02:00:00,0,11.90833333,0,81.75,11.90833333,81.75,22.8438725,0,22.8438725
 04/25  03:00:00,0,11.05833333,0,87.08333333,11.05833333,87.08333333,22.2537515,0,22.2537515
 04/25  04:00:00,0,10.25,0,89.41666667,10.25,89.41666667,21.67055915,0,21.67055915
 04/25  05:00:00,0,9.65,0,91.33333333,9.65,91.33333333,20.88120647,0,20.88120647
 04/25  06:00:00,0,9.4,0,90.66666667,9.4,90.66666667,20.42484703,0,20.42484703
 04/25  07:00:00,0,9.4,0,89,9.4,89,19.96556363,0,19.96556363
 04/25  08:00:00,0.461165902,11.03333333,1037.54969,82,13.19914119,63.88684427,40.01749688,1,35.47866278
 04/25  09:00:00,0.370670086,12.55,1242.051064,75.83333333,13.14090905,71.10550451,34.01052022,1,29.38119031
 04/25  10:00:00,0,14.08333333,1796.754949,69.16666667,14.08333333,69.16666667,23.05654087,1,23.05654087
 04/25  11:00:00,0,15.64166667,2151.870744,59.75,15.64166667,59.75,24.21632407,1,24.21632407
 04/25  12:00:00,0,16.74166667,2096.112114,48.41666667,16.74166667,48.41666667,25.17765943,1,25.17765943
 04/25  13:00:00,0,17.84166667,1841.344081,39.5,17.84166667,39.5,25.48614263,1,25.48614263
 04/25  14:00:00,0,18.65,2004.235816,38.16666667,18.65,38.16666667,25.63120436,1,25.63120436
 04/25  15:00:00,0,18.55,2118.299366,39,18.55,39,26.336824,1,26.336824
 04/25  16:00:00,0,18.00833333,2110.865134,36.08333333,18.00833333,36.08333333,26.46811272,1,26.46811272
 04/25  17:00:00,0,17.15833333,1984.245632,36.33333333,17.15833333,36.33333333,26.73962108,1,26.73962108
 04/25  18:00:00,0,16.35,0,38,16.35,38,27.69704203,0,27.69704203
 04/25  19:00:00,0,15.10833333,0,40.33333333,15.10833333,40.33333333,28.37960716,0,28.37960716
 04/25  20:00:00,0,13.46666667,0,44.91666667,13.46666667,44.91666667,28.03680096,0,28.03680096
 04/25  21:00:00,0,11.80833333,0,50.5,11.80833333,50.5,27.52870421,0,27.52870421
 04/25  22:00:00,0,10.45833333,0,55.33333333,10.45833333,55.33333333,26.43468018,0,26.43468018
 04/25  23:00:00,0,9.65,0,58.16666667,9.65,58.16666667,25.08393413,0,25.08393413
 04/25  24:00:00,0,8.466666667,0,63.08333333,8.466666667,63.08333333,24.15030804,0,24.15030804
 04/26  01:00:00,0,6.808333333,0,70.08333333,6.808333333,70.08333333,22.76145375,0,22.76145375
 04/26  02:00:00,0,5.458333333,0,76.5,5.458333333,76.5,21.89789702,0,21.89789702
 04/26  03:00:00,0,4.65,0,79,4.65,79,21.20993562,0,21.20993562
 04/26  04:00:00,0,4.4,0,79,4.4,79,20.07684237,0,20.07684237
 04/26  05:00:00,0,3.466666667,0,84.83333333,3.466666667,84.83333333,19.26567349,0,19.26567349
 04/26  06:00:00,0,2.8,0,89,2.8,89,18.84824536,0,18.84824536
 04/26  07:00:00,0,3.733333333,0,84.91666667,3.733333333,84.91666667,18.38201982,0,18.38201982
 04/26  08:00:00,0.041984234,6.383333333,1005.519084,73.83333333,6.574505155,71.92750776,20.76984703,1,15.81183126
 04/26  09:00:00,0,9.725,1041.959547,61.58333333,9.725,61.58333333,20.84243233,1,20.84243233
 04/26  10:00:00,0,11.74166667,1353.237454,54.66666667,11.74166667,54.66666667,22.58171154,1,22.58171154
 04/26  11:00:00,0,13.19166667,1712.33797,47.75,13.19166667,47.75,23.78873758,1,23.78873758
 04/26  12:00:00,0,15.18333333,1861.356398,38.16666667,15.18333333,38.16666667,24.77146924,1,24.77146924
 04/26  13:00:00,0,15.80833333,1662.981925,34,15.80833333,34,25.27590764,1,25.27590764
 04/26  14:00:00,0,15.6,1779.009076,32.25,15.6,32.25,25.30476996,1,25.30476996
 04/26  15:00:00,0,15.6,1807.896988,31.58333333,15.6,31.58333333,26.04761605,1,26.04761605
 04/26  16:00:00,0,15.89166667,1880.582323,32,15.89166667,32,26.04092491,1,26.04092491
 04/26  17:00:00,0,16.1,1919.672607,32,16.1,32,26.0810601,1,26.0810601
 04/26  18:00:00,0,15.80833333,0,33.16666667,15.80833333,33.16666667,27.07514033,0,27.07514033
 04/26  19:00:00,0,14.9,0,35.16666667,14.9,35.16666667,27.80431328,0,27.80431328
 04/26  20:00:00,0,12.18333333,0,44.16666667,12.18333333,44.16666667,27.76377473,0,27.76377473
 04/26  21:00:00,0,10.25,0,54.08333333,10.25,54.08333333,27.08393559,0,27.08393559
 04/26  22:00:00,0,9.008333333,0,62.25,9.008333333,62.25,25.95105085,0,25.95105085
 04/26  23:00:00,0,7.366666667,0,70.66666667,7.366666667,70.66666667,24.9254667,0,24.9254667
 04/26  24:00:00,0,6.35,0,75.16666667,6.35,75.16666667,23.92291377,0,23.92291377
 04/27  01:00:00,0,5.808333333,0,77.75,5.808333333,77.75,22.86964148,0,22.86964148
 04/27  02:00:00,0,5.6,0,79,5.6,79,21.87763934,0,21.87763934
 04/27  03:00:00,0,5.6,0,79,5.6,79,20.81502975,0,20.81502975
 04/27  04:00:00,0,5.6,0,79,5.6,79,19.96075548,0,19.96075548
 04/27  05:00:00,0,5.25,0,80.75,5.25,80.75,19.62135193,0,19.62135193
 04/27  06:00:00,0,4.65,0,84.33333333,4.65,84.33333333,19.06219082,0,19.06219082
 04/27  07:00:00,0,5.391666667,0,80.16666667,5.391666667,80.16666667,18.60897723,0,18.60897723
 04/27  08:00:00,0,8.375,0,69,8.375,69,18.64091985,0,18.64091985
 04/27  09:00:00,0,11.925,0,58.75,11.925,58.75,18.91034671,0,18.91034671
 04/27  10:00:00,0,14.93333333,0,49.75,14.93333333,49.75,20.08423413,0,20.08423413
 04/27  11:00:00,0,17.38333333,0,41.91666667,17.38333333,41.91666667,21.15130456,0,21.15130456
 04/27  12:00:00,0,18.65,0,36.08333333,18.65,36.08333333,23.18339763,0,23.18339763
 04/27  13:00:00,0,19.89166667,0,32.25,19.89166667,32.25,24.68091409,0,24.68091409
 04/27  14:00:00,0,21.24166667,0,30.41666667,21.24166667,30.41666667,26.16284257,0,26.16284257
 04/27  15:00:00,0,21.7,0,30.58333333,21.7,30.58333333,27.94246148,0,27.94246148
 04/27  16:00:00,0,21.99166667,0,30.41666667,21.99166667,30.41666667,29.23563869,0,29.23563869
 04/27  17:00:00,0,22.2,0,30,22.2,30,29.67444377,0,29.67444377
 04/27  18:00:00,0,21.90833333,0,30.58333333,21.90833333,30.58333333,30.3110818,0,30.3110818
 04/27  19:00:00,0,20.06666667,0,35.66666667,20.06666667,35.66666667,30.46455983,0,30.46455983
 04/27  20:00:00,0,16.975,0,46.58333333,16.975,46.58333333,29.99183781,0,29.99183781
 04/27  21:00:00,0,14.9,0,55.5,14.9,55.5,28.8211247,0,28.8211247
 04/27  22:00:00,0,13.75833333,0,59.16666667,13.75833333,59.16666667,27.69534781,0,27.69534781
 04/27  23:00:00,0,12.01666667,0,65.25,12.01666667,65.25,26.45125921,0,26.45125921
 04/27  24:00:00,0,11.74166667,0,66.08333333,11.74166667,66.08333333,25.59184899,0,25.59184899
 04/28  01:00:00,0,11.90833333,0,64,11.90833333,64,24.34718426,0,24.34718426
 04/28  02:00:00,0,11.7,0,64,11.7,64,23.73648695,0,23.73648695
 04/28  03:00:00,0,11.35,0,64,11.35,64,22.78126074,0,22.78126074
 04/28  04:00:00,0,9.816666667,0,69.83333333,9.816666667,69.83333333,22.21575015,0,22.21575015
 04/28  05:00:00,0,8.9,0,74,8.9,74,21.38752934,0,21.38752934
 04/28  06:00:00,0,8.55,0,74,8.55,74,21.04007633,0,21.04007633
 04/28  07:00:00,0,10.28333333,0,68.16666667,10.28333333,68.16666667,20.47725981,0,20.47725981
 04/28  08:00:00,0,13.975,0,58.16666667,13.975,58.16666667,20.31257741,0,20.31257741
 04/28  09:00:00,0,17.175,0,51.08333333,17.175,51.08333333,21.15416453,0,21.15416453
 04/28  10:00:00,0,18.3,0,49,18.3,49,22.44430413,0,22.44430413
 04/28  11:00:00,0,18.94166667,0,47.83333333,18.94166667,47.83333333,23.68617945,0,23.68617945
 04/28  12:00:00,0,21.675,0,41.16666667,21.675,41.16666667,25.19308041,0,25.19308041
 04/28  13:00:00,0,23.65,0,37,23.65,37,26.82413266,0,26.82413266
 04/28  14:00:00,0,24.54166667,0,34.08333333,24.54166667,34.08333333,28.12691158,0,28.12691158
 04/28  15:00:00,0,25.35,0,34.33333333,25.35,34.33333333,29.66737818,0,29.66737818
 04/28  16:00:00,0,25.25,0,36.58333333,25.25,36.58333333,30.48103901,0,30.48103901
 04/28  17:00:00,0,24.35833333,0,38.16666667,24.35833333,38.16666667,31.58499152,0,31.58499152
 04/28  18:00:00,0,23.9,0,39,23.9,39,32.29490226,0,32.29490226
 04/28  19:00:00,0,22.90833333,0,41.91666667,22.90833333,41.91666667,32.2330186,0,32.2330186
 04/28  20:00:00,0,20.91666667,0,50.41666667,20.91666667,50.41666667,31.38345008,0,31.38345008
 04/28  21:00:00,0,19.00833333,0,58.5,19.00833333,58.5,30.55345748,0,30.55345748
 04/28  22:00:00,0,17.65833333,0,63.33333333,17.65833333,63.33333333,29.02883666,0,29.02883666
 04/28  23:00:00,0,17.2,0,65,17.2,65,28.34283452,0,28.34283452
 04/28  24:00:00,0,17.2,0,65,17.2,65,27.12061986,0,27.12061986
 04/29  01:00:00,0,16.55833333,0,67.91666667,16.55833333,67.91666667,25.83999536,0,25.83999536
 04/29  02:00:00,0,15.45833333,0,71.16666667,15.45833333,71.16666667,25.20665001,0,25.20665001
 04/29  03:00:00,0,14.65,0,73.75,14.65,73.75,24.5052395,0,24.5052395
 04/29  04:00:00,0,14.10833333,0,77.91666667,14.10833333,77.91666667,23.56700459,0,23.56700459
 04/29  05:00:00,0,13.9,0,80,13.9,80,23.02894295,0,23.02894295
 04/29  06:00:00,0,14.54166667,0,78.83333333,14.54166667,78.83333333,22.28426154,0,22.28426154
 04/29  07:00:00,0,15,0,76.25,15,76.25,21.80316842,0,21.80316842
 04/29  08:00:00,0.532428384,15.35,1253.35717,76.75,17.64258115,60.87039761,40.46190881,1,35.99433719
 04/29  09:00:00,0.644314036,15.89166667,1253.35717,78,18.71695313,58.53790613,44.81658524,1,40.46089928
 04/29  10:00:00,0.637463781,16.45,1439.533505,78,18.94415368,61.08409955,42.40763793,1,38.04510171
 04/29  11:00:00,0.836199818,17.98333333,2019.355483,73.33333333,20.47643359,57.54707732,42.92834209,1,38.76454191
 04/29  12:00:00,0.336831443,20.53333333,1005.519084,66.5,24.09461507,50.11673556,38.46370236,1,33.8005338
 04/29  13:00:00,0,21.99166667,1005.519084,61.08333333,24.39391906,52.82737337,23.01115094,1,23.01115094
 04/29  14:00:00,0.151233105,22.84166667,1005.519084,59.58333333,25.15250534,50.31459849,31.44628199,1,26.5975151
 04/29  15:00:00,0.296220169,23.65,1005.519084,58.83333333,25.78819369,48.72887386,38.84249311,1,34.13871328
 04/29  16:00:00,0.365608637,23.9,1005.519084,56.83333333,26.09899285,46.07843411,42.60390927,1,37.96951791
 04/29  17:00:00,0.291581639,23.9,1005.519084,57.16666667,26.12103621,47.09212214,39.28198283,1,34.57356447
 04/29  18:00:00,0,22.90833333,0,61.5,22.90833333,61.5,27.9636311,0,27.9636311
 04/29  19:00:00,0,21.90833333,0,66.33333333,21.90833333,66.33333333,28.55181636,0,28.55181636
 04/29  20:00:00,0,20.06666667,0,75.58333333,20.06666667,75.58333333,28.80500638,0,28.80500638
 04/29  21:00:00,0,18.55,0,84.5,18.55,84.5,28.39055495,0,28.39055495
 04/29  22:00:00,0,17.65833333,0,88.75,17.65833333,88.75,27.38127278,0,27.38127278
 04/29  23:00:00,0,17.2,0,90,17.2,90,26.74800382,0,26.74800382
 04/29  24:00:00,0,16.26666667,0,90,16.26666667,90,25.90743527,0,25.90743527
 04/30  01:00:00,0,14.9,0,93.5,14.9,93.5,25.13162817,0,25.13162817
 04/30  02:00:00,0,13.75833333,0,98.33333333,13.75833333,98.33333333,24.16018322,0,24.16018322
 04/30  03:00:00,0,13.3,0,100,13.3,100,23.48197008,0,23.48197008
 04/30  04:00:00,0,13.3,0,100,13.3,100,22.72913099,0,22.72913099
 04/30  05:00:00,0,13.3,0,100,13.3,100,22.2938439,0,22.2938439
 04/30  06:00:00,0,13.3,0,100,13.3,100,21.70136704,0,21.70136704
 04/30  07:00:00,0,13.3,0,100,13.3,100,21.17415461,0,21.17415461
 04/30  08:00:00,0.714566165,13.65,1253.35717,100,16.6509693,74.17612698,46.44423334,1,42.15879951
 04/30  09:00:00,0.697727857,14.19166667,1253.35717,95.91666667,17.18574882,71.17764723,46.5052309,1,42.20295876
 04/30  10:00:00,0.69617124,16.03333333,1302.528206,87.75,19.02564154,65.51704223,46.57099714,1,42.26716838
 04/30  11:00:00,0.878086216,18.19166667,1723.282189,80.5,21.18131874,60.65334559,46.5808459,1,42.45893212
 04/30  12:00:00,0.516513654,19.89166667,1005.519084,75.08333333,23.8946212,53.54464578,46.54293145,1,42.0594451
 04/30  13:00:00,0.326129581,21.24166667,1005.519084,71.83333333,24.44185941,55.86215572,38.45945691,1,33.78558649
 04/30  14:00:00,0.468961826,22.34166667,1005.519084,71,25.32842528,54.54182354,46.59273073,1,42.06169256
 04/30  15:00:00,0.459185763,22.8,1005.519084,71,25.7410245,54.86645895,46.43525481,1,41.89444057
 04/30  16:00:00,0.457388316,22.8,1005.519084,69.83333333,25.98221987,53.12522211,46.51226685,1,41.96965517
 04/30  17:00:00,0.472788811,21.80833333,1005.519084,74.83333333,25.90627336,53.83509499,46.31375987,1,41.78654868
 04/30  18:00:00,0,20.45833333,0,80.16666667,20.45833333,80.16666667,27.86626563,0,27.86626563
 04/30  19:00:00,0,19.35833333,0,84.5,19.35833333,84.5,28.17303784,0,28.17303784
 04/30  20:00:00,0,18.25833333,0,92.83333333,18.25833333,92.83333333,28.04908074,0,28.04908074
 04/30  21:00:00,0,17.45,0,98.75,17.45,98.75,27.49990763,0,27.49990763
 04/30  22:00:00,0,17.08333333,0,100,17.08333333,100,26.71546219,0,26.71546219
 04/30  23:00:00,0,16.94166667,0,100,16.94166667,100,26.09099495,0,26.09099495
 04/30  24:00:00,0,16.78333333,0,100,16.78333333,100,24.81930353,0,24.81930353
 05/01  01:00:00,0,16.64166667,0,100,16.64166667,100,24.28648499,0,24.28648499
 05/01  02:00:00,0,16.48333333,0,100,16.48333333,100,23.90751625,0,23.90751625
 05/01  03:00:00,0,16.34166667,0,100,16.34166667,100,23.36850088,0,23.36850088
 05/01  04:00:00,0,16.18333333,0,100,16.18333333,100,22.87968961,0,22.87968961
 05/01  05:00:00,0,16.1,0,100,16.1,100,22.15141748,0,22.15141748
 05/01  06:00:00,0,16.1,0,100,16.1,100,21.81632307,0,21.81632307
 05/01  07:00:00,0,15.45833333,0,100,15.45833333,100,21.49047739,0,21.49047739
 05/01  08:00:00,0.701038456,15.64166667,1253.35717,100,18.63925636,75.44095386,46.18014517,1,41.88118363
 05/01  09:00:00,0.683422512,16.45,1253.35717,98.25,19.43772086,74.50008997,46.4659113,1,42.14933381
 05/01  10:00:00,0.746821325,16.7,1434.764528,97,19.68875552,73.59518701,46.54414489,1,42.29096622
 05/01  11:00:00,0.878958391,17.34166667,1760.248448,92.91666667,20.33050609,70.54751611,46.19339478,1,42.07235317
 05/01  12:00:00,0.916507762,18.44166667,1893.985944,88.25,21.42792446,67.24356515,46.40918867,1,42.32569643
 05/01  13:00:00,0.518392824,19.54166667,1005.519084,81.75,24.38321518,55.73090641,46.37463859,1,41.89303141
 05/01  14:00:00,0.447502403,21.28333333,1005.519084,71,25.00034702,52.16411773,44.32703067,1,39.77453307
 05/01  15:00:00,0.46924131,22.2,1005.519084,66,25.55638716,49.19786352,46.31180404,1,41.78104535
 05/01  16:00:00,0.343408766,22.84166667,1005.519084,62.5,25.76667035,48.96366378,40.92555326,1,36.26896203
 05/01  17:00:00,0.368039569,23.65,1005.519084,57.66666667,26.17779251,45.82380025,42.82871157,1,38.19675114
 05/01  18:00:00,0,22.90833333,0,60.66666667,22.90833333,60.66666667,28.21802233,0,28.21802233
 05/01  19:00:00,0,21.90833333,0,66.33333333,21.90833333,66.33333333,28.98435428,0,28.98435428
 05/01  20:00:00,0,20.35833333,0,75.58333333,20.35833333,75.58333333,29.41390229,0,29.41390229
 05/01  21:00:00,0,18.75833333,0,86.25,18.75833333,86.25,28.71571994,0,28.71571994
 05/01  22:00:00,0,18.00833333,0,91.75,18.00833333,91.75,27.75435472,0,27.75435472
 05/01  23:00:00,0,17.45,0,95.33333333,17.45,95.33333333,26.95711857,0,26.95711857
 05/01  24:00:00,0,16.90833333,0,98.75,16.90833333,98.75,25.86729818,0,25.86729818
 05/02  01:00:00,0,16.7,0,100,16.7,100,25.25399398,0,25.25399398
 05/02  02:00:00,0,16.7,0,100,16.7,100,24.69094589,0,24.69094589
 05/02  03:00:00,0,16.7,0,100,16.7,100,23.9181073,0,23.9181073
 05/02  04:00:00,0,16.05833333,0,100,16.05833333,100,23.09507435,0,23.09507435
 05/02  05:00:00,0,15.6,0,100,15.6,100,22.58841422,0,22.58841422
 05/02  06:00:00,0,15.89166667,0,100,15.89166667,100,22.26604796,0,22.26604796
 05/02  07:00:00,0,15.45833333,0,100,15.45833333,100,21.79316683,0,21.79316683
 05/02  08:00:00,0.697477929,16.28333333,1253.35717,95.91666667,19.27950834,72.43137186,46.30884869,1,42.00632662
 05/02  09:00:00,0.680019881,17.84166667,1253.35717,89.5,20.8285396,67.98770193,46.53930042,1,42.2193203
 05/02  10:00:00,0.607246981,19.29166667,1157.475467,83.5,22.66510534,62.23913622,46.22565897,1,41.83290595
 05/02  11:00:00,0.499062273,20.99166667,1005.519084,76.33333333,24.08109815,58.08038888,46.37655402,1,41.87561629
 05/02  12:00:00,0.46667547,22.63333333,1005.519084,68.91666667,25.08260962,54.59692396,46.60591122,1,42.07258669
 05/02  13:00:00,0.222599917,23.94166667,1005.519084,61.33333333,25.48406503,53.57027608,35.67537605,1,30.89797597
 05/02  14:00:00,0.362607651,24.10833333,1005.519084,59.16666667,26.14760413,48.63056013,42.91716254,1,38.27977019
 05/02  15:00:00,0.360254396,24.19166667,1005.519084,57.66666667,26.39072494,46.87764383,42.72142453,1,38.08167893
 05/02  16:00:00,0.356611894,24.4,1005.519084,57.16666667,26.53520449,46.67712403,42.73260825,1,38.08922014
 05/02  17:00:00,0.432391398,24.10833333,1005.519084,58,26.65185264,45.43951088,46.46469104,1,41.89708244
 05/02  18:00:00,0,23.55,0,60.33333333,23.55,60.33333333,27.89469898,0,27.89469898
 05/02  19:00:00,0,22.36666667,0,67.25,22.36666667,67.25,29.02271383,0,29.02271383
 05/02  20:00:00,0,21.35,0,72.16666667,21.35,72.16666667,28.66003661,0,28.66003661
 05/02  21:00:00,0,20.45833333,0,75.91666667,20.45833333,75.91666667,28.52237422,0,28.52237422
 05/02  22:00:00,0,19.35833333,0,83.25,19.35833333,83.25,27.66108009,0,27.66108009
 05/02  23:00:00,0,18.9,0,87,18.9,87,26.81626683,0,26.81626683
 05/02  24:00:00,0,18.9,0,87,18.9,87,26.1200593,0,26.1200593
 05/03  01:00:00,0,18.9,0,87,18.9,87,25.41270968,0,25.41270968
 05/03  02:00:00,0,18.55,0,87,18.55,87,24.72336822,0,24.72336822
 05/03  03:00:00,0,17.65833333,0,88.75,17.65833333,88.75,24.34021612,0,24.34021612
 05/03  04:00:00,0,16.55833333,0,94.08333333,16.55833333,94.08333333,23.549432,0,23.549432
 05/03  05:00:00,0,16.1,0,97,16.1,97,23.05237287,0,23.05237287
 05/03  06:00:00,0,16.1,0,97,16.1,97,22.72729344,0,22.72729344
 05/03  07:00:00,0,16.1,0,97,16.1,97,22.5509099,0,22.5509099
 05/03  08:00:00,0.683588334,16.45,1253.35717,94.66666667,19.44589407,71.51413471,46.59667104,1,42.28025937
 05/03  09:00:00,0.799188819,18.275,1521.492443,86,21.3810422,64.85735576,46.37194985,1,42.17113867
