Date/Time,Outdoor Air Temperature,Building Electric Load,Building Heating Load,Building Cooling Load,ChW Supply Temp,ChW Return Temp,HW Supply Temp,HW Return Temp,HW Mass Flow Rate (kg/s),CHW Mass Flow Rate (kg/s)
 08/05  19:00:00,26.7,427.0,186.4,1378.0,6.7,13.8,82.0,58.3,1.81,46.32
 08/05  20:00:00,25.0,442.0,203.1,1334.9,6.7,13.7,82.0,58.1,1.99,45.18
 08/05  21:00:00,24.1,441.1,211.1,1330.0,6.7,13.7,82.0,58.2,2.09,45.21
 08/05  22:00:00,23.9,440.3,215.9,1308.9,6.7,13.7,82.0,58.3,2.15,44.58
 08/05  23:00:00,22.8,441.1,221.6,1221.1,6.7,13.6,82.0,58.5,2.22,42.01
 08/05  24:00:00,22.2,437.0,225.1,1087.2,6.7,13.5,82.0,58.6,2.27,38.14
 08/06  01:00:00,20.8,414.6,232.7,986.6,6.7,13.4,82.0,58.9,2.37,35.06
 08/06  02:00:00,20.0,414.5,237.4,929.1,6.7,13.3,82.0,59.0,2.44,33.36
 08/06  03:00:00,19.6,414.3,240.4,900.1,6.7,13.3,82.0,59.1,2.48,32.47
 08/06  04:00:00,18.7,415.0,245.1,847.8,6.7,13.3,82.0,59.2,2.55,30.75
 08/06  05:00:00,18.0,410.6,249.6,809.4,6.7,13.2,82.0,59.2,2.60,29.58
 08/06  06:00:00,18.1,398.2,244.4,823.1,6.7,13.2,82.0,59.1,2.55,30.13
 08/06  07:00:00,19.4,401.2,233.2,873.7,6.7,13.3,82.0,59.2,2.44,31.76
 08/06  08:00:00,20.7,533.6,201.8,949.3,6.7,13.4,82.0,58.8,2.11,33.99
 08/06  09:00:00,21.5,533.8,199.0,1002.4,6.7,13.5,82.0,58.5,2.06,35.44
 08/06  10:00:00,21.3,533.7,199.2,1019.0,6.7,13.5,82.0,58.3,2.05,35.85
 08/06  11:00:00,18.7,534.5,207.4,914.2,6.7,13.4,82.0,58.3,2.11,32.50
 08/06  12:00:00,16.5,533.3,212.3,836.6,6.7,13.3,82.0,58.3,2.15,30.27
 08/06  13:00:00,16.8,533.6,207.4,821.6,6.7,13.3,82.0,58.3,2.10,29.82
 08/06  14:00:00,17.6,533.8,202.4,759.8,6.7,13.3,82.0,58.2,2.04,27.57
 08/06  15:00:00,16.7,533.6,207.2,688.4,6.7,13.1,82.0,58.2,2.09,25.30
 08/06  16:00:00,15.8,401.0,235.1,633.5,6.7,12.6,82.0,59.0,2.39,24.60
 08/06  17:00:00,15.9,400.6,239.9,619.3,6.7,12.3,82.0,59.2,2.47,25.86
 08/06  18:00:00,16.5,400.6,236.6,630.0,6.7,12.0,82.0,59.2,2.45,27.68
 08/06  19:00:00,16.0,401.1,240.9,610.9,6.7,11.7,82.0,59.3,2.51,28.37
 08/06  20:00:00,14.5,417.5,252.7,550.8,6.7,11.7,82.0,59.2,2.64,26.40
 08/06  21:00:00,13.2,417.0,263.0,494.4,6.7,11.9,82.0,59.3,2.76,23.26
 08/06  22:00:00,12.8,416.4,270.8,473.7,6.7,12.3,82.0,59.3,2.84,21.00
 08/06  23:00:00,12.4,417.5,277.1,310.2,6.7,12.2,82.0,59.4,2.92,13.41
 08/06  24:00:00,12.2,413.3,281.6,300.5,6.7,12.2,82.0,59.4,2.97,13.05
 08/07  01:00:00,11.9,435.3,280.5,296.4,6.7,12.0,82.0,59.3,2.96,13.06
 08/07  02:00:00,12.4,435.3,283.1,348.8,6.7,12.3,82.0,59.3,2.99,15.28
 08/07  03:00:00,12.8,435.3,285.0,512.9,6.7,12.7,82.0,59.4,3.00,20.93
 08/07  04:00:00,12.1,435.9,288.7,330.2,6.7,11.8,82.0,59.4,3.05,13.91
 08/07  05:00:00,11.7,431.6,291.5,316.4,6.7,11.3,82.0,59.4,3.08,15.14
 08/07  06:00:00,12.4,419.3,282.2,347.8,6.7,11.5,82.0,59.3,2.98,17.47
 08/07  07:00:00,14.6,636.5,226.2,558.1,6.7,12.3,82.0,58.1,2.36,25.31
 08/07  08:00:00,16.6,867.9,181.9,708.2,6.7,12.5,82.0,57.2,1.85,29.62
 08/07  09:00:00,18.6,911.0,165.1,821.6,6.7,12.2,82.0,56.5,1.64,35.06
 08/07  10:00:00,19.8,912.6,155.8,865.8,6.7,12.0,82.0,56.1,1.52,38.63
 08/07  11:00:00,20.4,914.8,150.4,887.8,6.7,12.1,82.0,55.7,1.44,39.33
 08/07  12:00:00,20.6,873.5,149.9,916.6,6.7,12.1,82.0,55.2,1.41,40.36
 08/07  13:00:00,21.3,915.8,148.7,938.1,6.7,12.1,82.0,54.9,1.37,41.71
 08/07  14:00:00,21.0,918.5,138.5,940.0,6.7,12.4,82.0,54.9,1.26,40.12
 08/07  15:00:00,20.6,921.1,133.6,942.3,6.7,12.9,82.0,54.9,1.21,37.39
 08/07  16:00:00,20.2,663.6,163.0,864.3,6.7,13.2,82.0,56.6,1.48,32.28
 08/07  17:00:00,20.0,660.4,177.7,832.7,6.7,13.1,82.0,57.0,1.63,30.82
 08/07  18:00:00,19.6,580.5,184.1,808.3,6.7,13.0,82.0,57.4,1.72,30.24
 08/07  19:00:00,18.0,584.3,194.2,747.0,6.7,12.9,82.0,57.3,1.84,28.41
 08/07  20:00:00,16.2,596.0,211.6,681.2,6.7,12.8,82.0,57.4,2.02,26.38
 08/07  21:00:00,14.9,556.1,219.4,635.1,6.7,12.7,82.0,57.6,2.11,24.96
 08/07  22:00:00,14.1,542.0,225.1,603.7,6.7,12.7,82.0,57.8,2.19,23.91
 08/07  23:00:00,13.5,440.6,251.3,557.2,6.7,12.6,82.0,58.7,2.48,22.12
 08/07  24:00:00,13.0,436.2,255.6,563.7,6.7,12.5,82.0,58.9,2.57,22.86
 08/08  01:00:00,13.1,436.2,258.1,551.4,6.7,12.5,82.0,59.0,2.63,22.65
 08/08  02:00:00,13.3,436.0,262.5,550.0,6.7,12.7,82.0,59.0,2.70,22.09
 08/08  03:00:00,13.0,435.9,267.1,543.8,6.7,12.7,82.0,59.1,2.76,21.60
 08/08  04:00:00,12.1,439.1,272.0,338.5,6.7,11.6,82.0,59.2,2.83,14.45
 08/08  05:00:00,11.7,434.2,275.0,315.3,6.7,11.2,82.0,59.2,2.87,15.41
 08/08  06:00:00,12.4,420.8,269.6,343.6,6.7,11.6,82.0,59.1,2.82,17.31
 08/08  07:00:00,14.6,637.1,218.3,564.8,6.7,12.5,82.0,57.9,2.25,24.85
 08/08  08:00:00,17.3,870.1,175.6,741.0,6.7,12.9,82.0,56.8,1.77,29.24
 08/08  09:00:00,19.7,913.4,158.7,863.6,6.7,13.1,82.0,56.1,1.56,32.46
 08/08  10:00:00,22.0,915.4,149.0,959.4,6.7,13.3,82.0,55.8,1.43,35.19
 08/08  11:00:00,23.5,918.0,142.4,1033.9,6.7,13.4,82.0,55.3,1.35,37.09
 08/08  12:00:00,23.5,877.5,140.5,1041.1,6.7,13.4,82.0,55.0,1.31,36.98
 08/08  13:00:00,24.4,921.3,137.2,1085.6,6.7,13.5,82.0,54.8,1.26,38.48
 08/08  14:00:00,24.3,922.6,135.8,1113.9,6.7,13.5,82.0,54.6,1.23,39.15
 08/08  15:00:00,23.9,923.5,134.8,1135.1,6.7,13.5,82.0,54.4,1.21,39.84
 08/08  16:00:00,24.2,664.7,166.9,1064.4,6.7,13.6,82.0,55.9,1.50,37.16
 08/08  17:00:00,23.4,661.5,180.9,1014.3,6.7,13.5,82.0,56.5,1.64,35.46
 08/08  18:00:00,22.8,581.3,191.9,991.6,6.7,13.5,82.0,56.8,1.76,34.84
 08/08  19:00:00,20.7,584.5,203.2,963.6,6.7,13.5,82.0,57.0,1.89,33.98
 08/08  20:00:00,19.1,596.3,212.0,943.0,6.7,13.4,82.0,57.2,1.99,33.48
 08/08  21:00:00,17.8,556.5,215.7,896.2,6.7,13.4,82.0,57.4,2.05,32.01
 08/08  22:00:00,17.2,542.7,219.8,839.3,6.7,13.3,82.0,57.5,2.11,30.21
 08/08  23:00:00,17.2,441.2,243.5,843.4,6.7,13.3,82.0,58.4,2.37,30.55
 08/08  24:00:00,17.2,436.8,245.1,864.2,6.7,13.3,82.0,58.6,2.43,31.35
 08/09  01:00:00,17.2,436.7,247.3,858.1,6.7,13.3,82.0,58.8,2.49,31.15
 08/09  02:00:00,17.6,436.5,248.6,865.8,6.7,13.3,82.0,58.9,2.53,31.45
 08/09  03:00:00,17.8,436.5,250.4,853.5,6.7,13.3,82.0,58.9,2.57,31.02
 08/09  04:00:00,16.7,437.1,253.8,756.1,6.7,13.2,82.0,59.0,2.62,27.60
 08/09  05:00:00,15.8,432.7,258.7,721.5,6.7,13.2,82.0,59.0,2.67,26.49
 08/09  06:00:00,15.6,420.2,256.5,743.4,6.7,13.2,82.0,58.9,2.65,27.36
 08/09  07:00:00,17.3,637.8,207.4,857.0,6.7,13.3,82.0,57.8,2.12,31.22
 08/09  08:00:00,20.1,871.1,168.2,1020.0,6.7,13.5,82.0,56.4,1.68,36.18
 08/09  09:00:00,22.2,915.1,151.1,1134.9,6.7,13.6,82.0,55.8,1.47,39.48
 08/09  10:00:00,24.2,917.7,142.1,1252.7,6.7,13.7,82.0,55.5,1.36,43.01
 08/09  11:00:00,25.7,921.3,135.9,1317.8,6.7,13.7,82.0,55.3,1.28,44.87
 08/09  12:00:00,26.5,881.7,134.2,1301.7,6.7,13.7,82.0,54.9,1.24,44.28
 08/09  13:00:00,26.0,924.0,135.1,1283.7,6.7,13.7,82.0,54.5,1.23,43.78
 08/09  14:00:00,26.6,926.3,130.1,1320.3,6.7,13.7,82.0,54.4,1.17,45.08
 08/09  15:00:00,25.8,928.0,126.3,1345.9,6.7,13.7,82.0,54.3,1.13,46.04
 08/09  16:00:00,24.6,667.0,160.3,1231.4,6.7,13.7,82.0,55.8,1.43,42.16
 08/09  17:00:00,23.7,662.6,177.9,1161.7,6.7,13.6,82.0,56.2,1.60,39.92
 08/09  18:00:00,23.0,582.1,188.4,1091.9,6.7,13.6,82.0,56.6,1.72,37.78
 08/09  19:00:00,21.7,586.0,198.5,1043.9,6.7,13.5,82.0,56.7,1.83,36.36
 08/09  20:00:00,20.4,597.6,207.8,1020.0,6.7,13.5,82.0,57.0,1.94,35.79
 08/09  21:00:00,19.3,557.5,212.1,973.1,6.7,13.4,82.0,57.2,2.00,34.37
 08/09  22:00:00,19.2,543.1,215.7,931.2,6.7,13.4,82.0,57.4,2.05,33.10
 08/09  23:00:00,18.4,441.3,240.0,842.6,6.7,13.3,82.0,58.3,2.32,30.27
 08/09  24:00:00,17.8,436.9,243.5,810.8,6.7,13.3,82.0,58.5,2.40,29.37
 08/10  01:00:00,17.8,436.8,245.3,801.7,6.7,13.3,82.0,58.7,2.46,29.10
 08/10  02:00:00,17.8,436.6,247.5,814.8,6.7,13.3,82.0,58.8,2.50,29.62
 08/10  03:00:00,17.4,436.5,250.2,795.3,6.7,13.3,82.0,58.8,2.55,28.97
 08/10  04:00:00,17.2,437.1,253.2,744.0,6.7,13.2,82.0,58.9,2.60,27.18
 08/10  05:00:00,16.9,432.8,257.1,734.8,6.7,13.2,82.0,58.9,2.65,26.89
 08/10  06:00:00,17.0,420.3,255.3,756.8,6.7,13.2,82.0,58.8,2.63,27.73
 08/10  07:00:00,18.6,637.9,207.8,865.8,6.7,13.3,82.0,57.7,2.12,31.38
 08/10  08:00:00,21.2,871.4,167.4,1059.0,6.7,13.5,82.0,56.2,1.67,37.34
 08/10  09:00:00,23.6,915.4,149.5,1203.5,6.7,13.7,82.0,55.7,1.45,41.52
 08/10  10:00:00,25.2,918.1,139.8,1327.2,6.7,13.7,82.0,55.4,1.33,45.22
 08/10  11:00:00,26.3,921.9,133.7,1380.6,6.7,13.8,82.0,55.1,1.25,46.80
 08/10  12:00:00,27.0,882.7,131.4,1419.7,6.7,13.8,82.0,54.9,1.21,48.08
 08/10  13:00:00,27.6,927.3,127.2,1402.9,6.7,13.7,82.0,54.7,1.16,47.60
 08/10  14:00:00,28.1,930.5,120.7,1420.9,6.7,13.7,82.0,54.7,1.09,48.35
 08/10  15:00:00,28.3,931.1,119.8,1435.1,6.7,13.7,82.0,54.5,1.07,48.88
 08/10  16:00:00,26.2,667.3,160.6,1274.4,6.7,13.7,82.0,55.7,1.44,43.29
 08/10  17:00:00,23.3,662.2,183.2,1264.0,6.7,13.7,82.0,56.2,1.65,43.23
 08/10  18:00:00,21.5,581.7,196.9,1206.7,6.7,13.6,82.0,56.6,1.80,41.56
 08/10  19:00:00,20.0,585.9,202.8,1123.2,6.7,13.5,82.0,56.8,1.87,39.07
 08/10  20:00:00,19.8,597.7,209.3,1080.2,6.7,13.5,82.0,57.0,1.95,37.83
 08/10  21:00:00,20.7,557.7,210.5,1089.4,6.7,13.5,82.0,57.1,1.99,38.09
 08/10  22:00:00,20.8,543.3,213.2,1091.7,6.7,13.5,82.0,57.3,2.03,38.08
 08/10  23:00:00,19.9,441.5,234.7,1020.7,6.7,13.5,82.0,58.3,2.27,35.90
 08/10  24:00:00,19.1,437.0,238.5,936.5,6.7,13.4,82.0,58.5,2.35,33.42
 08/11  01:00:00,18.5,436.9,241.5,896.8,6.7,13.3,82.0,58.6,2.42,32.26
 08/11  02:00:00,18.0,436.7,244.3,877.3,6.7,13.3,82.0,58.7,2.47,31.72
 08/11  03:00:00,17.4,436.6,247.0,857.4,6.7,13.3,82.0,58.8,2.52,31.12
 08/11  04:00:00,16.9,440.1,251.6,826.6,6.7,13.2,82.0,58.8,2.58,30.14
 08/11  05:00:00,16.3,435.1,255.1,782.2,6.7,13.2,82.0,58.8,2.62,28.64
 08/11  06:00:00,16.1,421.6,250.8,796.5,6.7,13.2,82.0,58.8,2.58,29.22
 08/11  07:00:00,18.5,638.3,201.3,988.7,6.7,13.4,82.0,57.7,2.05,35.57
 08/11  08:00:00,22.4,872.0,162.8,1215.2,6.7,13.6,82.0,56.4,1.62,42.21
 08/11  09:00:00,24.2,916.0,147.7,1264.2,6.7,13.7,82.0,55.7,1.44,43.26
 08/11  10:00:00,25.8,919.0,139.3,1304.4,6.7,13.7,82.0,55.4,1.33,44.42
 08/11  11:00:00,26.7,922.8,134.3,1344.0,6.7,13.7,82.0,55.1,1.26,45.57
 08/11  12:00:00,23.9,881.8,136.0,1320.8,6.7,13.7,82.0,54.7,1.25,45.11
 08/11  13:00:00,24.3,922.5,141.7,1376.1,6.7,13.7,82.0,54.3,1.29,47.12
 08/11  14:00:00,23.5,923.3,142.0,1312.7,6.7,13.7,82.0,54.1,1.27,44.91
 08/11  15:00:00,22.6,926.3,134.5,1315.8,6.7,13.6,82.0,54.1,1.19,45.45
 08/11  16:00:00,23.8,668.1,158.5,1285.7,6.7,13.7,82.0,55.9,1.40,44.12
 08/11  17:00:00,25.2,665.3,166.0,1298.6,6.7,13.7,82.0,56.8,1.49,44.31
 08/11  18:00:00,24.9,584.6,173.7,1327.9,6.7,13.7,82.0,57.0,1.59,45.18
 08/11  19:00:00,23.0,586.6,184.4,1212.4,6.7,13.6,82.0,56.8,1.71,41.53
 08/11  20:00:00,20.8,597.2,200.5,1096.5,6.7,13.5,82.0,57.0,1.87,38.12
 08/11  21:00:00,19.3,557.1,207.1,1049.9,6.7,13.5,82.0,57.1,1.95,36.85
 08/11  22:00:00,18.2,543.2,212.3,1008.0,6.7,13.4,82.0,57.3,2.02,35.63
 08/11  23:00:00,17.8,441.4,234.3,953.4,6.7,13.4,82.0,58.3,2.26,34.02
 08/11  24:00:00,18.1,437.0,236.5,951.7,6.7,13.3,82.0,58.5,2.33,34.17
 08/12  01:00:00,17.6,436.8,240.2,885.5,6.7,13.3,82.0,58.6,2.40,31.92
 08/12  02:00:00,17.2,436.6,242.7,859.1,6.7,13.3,82.0,58.7,2.45,31.21
 08/12  03:00:00,17.2,436.5,245.0,871.3,6.7,13.3,82.0,58.8,2.49,31.66
 08/12  04:00:00,16.5,437.1,249.8,824.4,6.7,13.2,82.0,58.9,2.56,30.06
 08/12  05:00:00,16.5,436.9,253.1,814.4,6.7,13.2,82.0,58.8,2.60,29.83
 08/12  06:00:00,16.3,420.3,254.5,746.7,6.7,13.2,82.0,58.8,2.62,27.38
 08/12  07:00:00,18.5,506.8,230.7,874.2,6.7,13.3,82.0,58.4,2.37,31.84
 08/12  08:00:00,22.1,647.0,193.3,1125.9,6.7,13.6,82.0,57.6,1.96,39.53
 08/12  09:00:00,24.4,687.6,179.6,1216.6,6.7,13.7,82.0,57.4,1.79,41.81
 08/12  10:00:00,25.7,688.3,170.5,1235.5,6.7,13.7,82.0,57.3,1.69,42.13
 08/12  11:00:00,26.8,690.1,164.7,1250.4,6.7,13.7,82.0,57.2,1.62,42.43
 08/12  12:00:00,26.9,658.7,162.6,1240.6,6.7,13.7,82.0,57.1,1.59,42.04
 08/12  13:00:00,27.7,659.8,157.5,1280.2,6.7,13.8,82.0,56.9,1.53,43.30
 08/12  14:00:00,24.2,659.6,159.0,1269.8,6.7,13.7,82.0,56.8,1.53,43.16
 08/12  15:00:00,21.0,659.0,163.8,1151.5,6.7,13.6,82.0,56.6,1.57,39.88
 08/12  16:00:00,20.9,658.9,165.3,1194.3,6.7,13.6,82.0,56.5,1.57,41.47
 08/12  17:00:00,20.4,615.0,174.7,1125.8,6.7,13.5,82.0,56.6,1.66,39.12
 08/12  18:00:00,20.0,425.0,212.9,997.2,6.7,13.4,82.0,57.8,2.03,35.15
 08/12  19:00:00,20.4,428.9,225.5,945.7,6.7,13.4,82.0,58.2,2.19,33.60
 08/12  20:00:00,19.5,441.0,232.7,914.7,6.7,13.4,82.0,58.4,2.29,32.72
 08/12  21:00:00,18.5,440.3,237.6,862.7,6.7,13.3,82.0,58.5,2.37,31.14
 08/12  22:00:00,18.0,439.6,241.2,837.6,6.7,13.3,82.0,58.7,2.43,30.49
 08/12  23:00:00,17.1,440.5,244.6,820.5,6.7,13.2,82.0,58.8,2.49,29.99
 08/12  24:00:00,16.7,436.4,247.8,809.1,6.7,13.2,82.0,58.9,2.54,29.64
 08/13  01:00:00,16.7,414.1,256.1,774.1,6.7,13.2,82.0,59.2,2.64,28.38
 08/13  02:00:00,16.0,414.1,259.5,736.8,6.7,13.2,82.0,59.2,2.69,27.09
 08/13  03:00:00,15.9,413.9,263.4,726.2,6.7,13.2,82.0,59.2,2.75,26.78
 08/13  04:00:00,15.8,414.6,266.6,724.5,6.7,13.2,82.0,59.3,2.79,26.72
 08/13  05:00:00,15.2,414.4,270.9,689.8,6.7,13.1,82.0,59.3,2.84,25.53
 08/13  06:00:00,15.7,397.8,268.6,695.2,6.7,13.2,82.0,59.3,2.82,25.75
 08/13  07:00:00,17.5,400.8,256.2,808.0,6.7,13.2,82.0,59.3,2.69,29.80
 08/13  08:00:00,20.4,533.3,215.9,1005.5,6.7,13.5,82.0,58.8,2.26,35.99
 08/13  09:00:00,23.1,533.9,201.2,1133.8,6.7,13.6,82.0,59.0,2.10,39.48
 08/13  10:00:00,24.6,534.3,190.7,1168.9,6.7,13.7,82.0,59.0,1.99,40.19
 08/13  11:00:00,26.1,535.5,184.5,1210.4,6.7,13.7,82.0,58.9,1.92,41.31
 08/13  12:00:00,27.0,534.5,181.0,1289.3,6.7,13.8,82.0,58.8,1.88,43.59
 08/13  13:00:00,27.9,535.0,174.1,1389.7,6.7,13.9,82.0,58.7,1.80,46.46
 08/13  14:00:00,27.6,535.3,168.3,1379.2,6.7,13.8,82.0,58.7,1.74,45.97
 08/13  15:00:00,27.2,535.3,167.1,1317.0,6.7,13.8,82.0,58.7,1.72,44.27
 08/13  16:00:00,27.6,402.6,185.4,1263.9,6.7,13.8,82.0,59.1,1.91,42.66
 08/13  17:00:00,26.7,402.0,194.2,1194.8,6.7,13.7,82.0,59.1,2.01,40.59
 08/13  18:00:00,25.8,401.5,208.5,1161.1,6.7,13.7,82.0,58.9,2.16,39.77
 08/13  19:00:00,21.7,406.0,222.5,1125.4,6.7,13.5,82.0,59.0,2.31,38.99
 08/13  20:00:00,19.8,418.2,231.0,1073.9,6.7,13.5,82.0,59.1,2.40,37.84
 08/13  21:00:00,20.0,417.7,235.4,1040.1,6.7,13.4,82.0,59.1,2.45,36.75
 08/13  22:00:00,20.7,417.1,238.0,1013.8,6.7,13.4,82.0,59.2,2.48,35.93
 08/13  23:00:00,21.1,418.2,241.3,978.3,6.7,13.4,82.0,59.3,2.52,34.71
 08/13  24:00:00,21.1,414.0,243.8,935.9,6.7,13.4,82.0,59.3,2.56,33.47
 08/14  01:00:00,21.1,436.1,240.5,968.4,6.7,13.4,82.0,59.1,2.52,34.64
 08/14  02:00:00,21.1,436.0,242.7,985.6,6.7,13.4,82.0,59.1,2.54,35.20
 08/14  03:00:00,21.1,436.1,245.1,984.4,6.7,13.4,82.0,59.1,2.56,35.15
 08/14  04:00:00,20.4,436.7,247.6,983.5,6.7,13.4,82.0,59.2,2.59,35.17
 08/14  05:00:00,19.6,436.7,250.5,966.6,6.7,13.3,82.0,59.1,2.62,34.70
 08/14  06:00:00,19.4,419.9,252.4,930.4,6.7,13.3,82.0,59.1,2.64,33.51
 08/14  07:00:00,20.5,636.9,211.4,1041.0,6.7,13.5,82.0,58.0,2.19,36.99
 08/14  08:00:00,21.1,867.9,177.3,1161.8,6.7,13.6,82.0,56.3,1.78,40.42
 08/14  09:00:00,21.8,910.9,164.5,1257.7,6.7,13.7,82.0,55.5,1.60,43.30
 08/14  10:00:00,24.0,912.9,155.4,1392.9,6.7,13.8,82.0,55.1,1.47,47.34
 08/14  11:00:00,25.4,915.8,145.8,1492.8,6.7,13.8,82.0,54.8,1.36,50.11
 08/14  12:00:00,25.6,874.8,145.9,1531.2,6.7,13.8,82.0,54.6,1.33,51.23
 08/14  13:00:00,24.5,917.1,147.0,1392.8,6.7,13.7,82.0,54.5,1.33,47.02
 08/14  14:00:00,23.5,918.3,145.5,1350.0,6.7,13.7,82.0,54.5,1.30,46.02
 08/14  15:00:00,21.2,917.9,153.2,1260.4,6.7,13.6,82.0,54.4,1.36,43.29
 08/14  16:00:00,19.6,661.7,188.4,1134.9,6.7,13.6,82.0,56.0,1.67,39.45
 08/14  17:00:00,20.2,659.4,201.0,1178.7,6.7,13.6,82.0,56.7,1.82,40.96
 08/14  18:00:00,20.2,579.7,210.3,1160.3,6.7,13.6,82.0,57.0,1.93,40.27
 08/14  19:00:00,20.0,584.3,213.6,1196.4,6.7,13.6,82.0,57.2,2.00,41.55
 08/14  20:00:00,20.0,596.4,218.3,1233.4,6.7,13.6,82.0,57.5,2.07,42.70
 08/14  21:00:00,19.6,556.5,219.6,1170.8,6.7,13.6,82.0,57.6,2.10,40.68
 08/14  22:00:00,19.4,542.4,221.6,928.4,6.7,13.4,82.0,57.7,2.14,32.75
 08/14  23:00:00,18.4,441.0,244.9,861.9,6.7,13.3,82.0,58.6,2.40,31.04
 08/14  24:00:00,17.4,436.6,248.3,877.0,6.7,13.3,82.0,58.8,2.49,31.73
 08/15  01:00:00,17.2,436.5,251.3,827.8,6.7,13.3,82.0,58.9,2.55,30.10
 08/15  02:00:00,17.2,436.3,252.7,864.2,6.7,13.3,82.0,58.9,2.59,31.48
 08/15  03:00:00,17.2,436.3,254.7,880.8,6.7,13.3,82.0,59.0,2.62,32.02
 08/15  04:00:00,16.9,439.9,256.9,865.1,6.7,13.2,82.0,59.0,2.65,31.52
 08/15  05:00:00,17.4,439.2,259.2,905.6,6.7,13.3,82.0,59.0,2.69,32.96
 08/15  06:00:00,18.1,421.4,258.9,909.3,6.7,13.3,82.0,59.0,2.69,32.96
 08/15  07:00:00,19.0,637.3,218.5,1041.9,6.7,13.5,82.0,57.9,2.25,37.18
 08/15  08:00:00,20.2,869.8,181.1,1214.3,6.7,13.6,82.0,56.3,1.81,42.32
 08/15  09:00:00,21.6,913.3,163.0,1339.0,6.7,13.7,82.0,55.4,1.58,46.04
 08/15  10:00:00,23.3,915.4,155.8,1423.5,6.7,13.7,82.0,55.1,1.47,48.44
 08/15  11:00:00,23.9,918.3,149.0,1453.7,6.7,13.7,82.0,54.8,1.38,49.27
 08/15  12:00:00,24.2,877.3,147.8,1470.0,6.7,13.8,82.0,54.6,1.35,49.80
 08/15  13:00:00,23.4,919.1,150.1,1419.3,6.7,13.7,82.0,54.5,1.35,48.27
 08/15  14:00:00,22.8,920.6,146.0,1432.1,6.7,13.7,82.0,54.4,1.30,48.93
 08/15  15:00:00,22.8,921.6,146.2,1443.2,6.7,13.7,82.0,54.3,1.29,49.36
 08/15  16:00:00,23.1,663.8,180.2,1350.5,6.7,13.7,82.0,55.9,1.60,46.08
 08/15  17:00:00,22.3,661.2,189.7,1257.1,6.7,13.6,82.0,56.5,1.70,43.06
 08/15  18:00:00,21.0,580.9,203.1,1146.2,6.7,13.6,82.0,56.9,1.86,39.71
 08/15  19:00:00,20.2,584.4,211.1,1072.4,6.7,13.5,82.0,57.1,1.96,37.48
 08/15  20:00:00,20.0,596.3,216.4,1037.9,6.7,13.5,82.0,57.3,2.04,36.48
 08/15  21:00:00,19.6,556.6,218.8,1002.8,6.7,13.5,82.0,57.5,2.09,35.36
 08/15  22:00:00,19.1,542.8,221.3,970.4,6.7,13.4,82.0,57.7,2.13,34.39
 08/15  23:00:00,18.5,441.2,243.4,916.7,6.7,13.3,82.0,58.6,2.39,32.77
 08/15  24:00:00,17.6,436.8,246.8,875.8,6.7,13.3,82.0,58.8,2.47,31.63
 08/16  01:00:00,16.5,436.6,249.8,812.2,6.7,13.2,82.0,58.9,2.53,29.56
 08/16  02:00:00,15.4,436.4,253.4,743.5,6.7,13.2,82.0,59.0,2.59,27.23
 08/16  03:00:00,15.0,436.3,257.0,702.8,6.7,13.2,82.0,59.0,2.65,25.87
 08/16  04:00:00,15.0,436.9,261.2,706.2,6.7,13.2,82.0,59.0,2.70,26.04
 08/16  05:00:00,15.0,436.7,265.4,684.5,6.7,13.2,82.0,59.1,2.75,25.29
 08/16  06:00:00,15.4,420.1,265.0,677.2,6.7,13.2,82.0,59.1,2.75,25.03
 08/16  07:00:00,17.0,637.4,222.5,778.6,6.7,13.3,82.0,57.9,2.29,28.56
 08/16  08:00:00,18.5,870.1,185.4,973.8,6.7,13.4,82.0,56.4,1.86,34.83
 08/16  09:00:00,20.0,913.3,169.7,1076.7,6.7,13.5,82.0,55.5,1.65,37.81
 08/16  10:00:00,21.3,915.7,158.6,1096.1,6.7,13.6,82.0,55.2,1.50,38.18
 08/16  11:00:00,22.0,918.6,152.1,1110.8,6.7,13.6,82.0,55.0,1.41,38.56
 08/16  12:00:00,21.9,878.0,149.4,1109.3,6.7,13.6,82.0,54.9,1.37,38.48
 08/16  13:00:00,22.7,921.9,143.5,1197.5,6.7,13.6,82.0,54.8,1.30,41.42
 08/16  14:00:00,23.0,925.0,136.8,1267.1,6.7,13.6,82.0,54.7,1.23,43.72
 08/16  15:00:00,23.1,927.8,130.2,1273.1,6.7,13.6,82.0,54.9,1.16,44.07
 08/16  16:00:00,23.0,667.8,159.0,1111.4,6.7,13.6,82.0,56.5,1.43,38.51
 08/16  17:00:00,22.4,664.2,170.3,1051.7,6.7,13.6,82.0,57.2,1.56,36.62
 08/16  18:00:00,21.5,583.2,179.2,1032.5,6.7,13.5,82.0,57.3,1.67,36.08
 08/16  19:00:00,20.8,586.1,190.9,997.4,6.7,13.5,82.0,57.2,1.80,35.04
 08/16  20:00:00,19.9,597.3,204.7,953.0,6.7,13.4,82.0,57.3,1.94,33.67
 08/16  21:00:00,18.7,557.3,211.6,911.0,6.7,13.4,82.0,57.4,2.02,32.45
 08/16  22:00:00,18.0,542.9,216.6,882.5,6.7,13.4,82.0,57.6,2.09,31.63
 08/16  23:00:00,16.1,441.1,241.7,688.4,6.7,13.1,82.0,58.5,2.36,25.11
